s_sat,T_sat
-122.24766714217525,420.8194917775043
-121.51518630850111,420.97173542902874
-120.78268411867656,421.12367508335717
-120.0501430289009,421.2753121306473
-119.31754530056676,421.42664795098494
-118.5848729938047,421.57768391448514
-117.85210796084334,421.72842138138805
-117.11923183914115,421.87886170215836
-116.38622604432328,422.029006217579
-115.65307176286977,422.1788562588472
-114.9197499445829,422.32841314766677
-114.18624129479477,422.47767819634157
-113.45252626632949,422.6266527078654
-112.71858505117937,422.7753379760135
-111.98439757191707,422.9237352854295
-111.24994347279848,423.0718459117157
-110.51520211041213,423.2196711215422
-109.7801525448045,423.3672121726313
-109.04477352860953,423.51447031400227
-108.3090434975459,423.6614467859431
-107.57294055965414,423.80814282012244
-106.83644248432964,423.95455963967106
-106.0995266909509,424.10069845926387
-105.36217023709108,424.24656048519813
-104.62434980627818,424.39214691547335
-103.8860416952979,424.5374589398679
-103.14722180099723,424.6824977400175
-102.40786560658758,424.8272644894891
-101.66794816739927,424.97176035385814
-100.92744409608348,425.1159864907812
-100.18632754720669,425.2599440500699
-99.44457220123064,425.40363417376415
-98.70215124783942,425.54705799620206
-97.95903736857179,425.69021664409246
-97.21520271872723,425.83311123658336
-96.47061890850796,425.9757428853326
-95.72525698336567,426.1181126945753
-94.97908740348656,426.2602217611917
-94.23208002239488,426.4020711747738
-93.48420406460524,426.5436620176914
-92.73542810228152,426.68499536515833
-91.98572003085266,426.82607228529497
-91.23504704350803,426.9668938391941
-90.48337560452377,427.10746108098306
-89.73067142135174,427.247775057886
-88.9768994153913,427.38783681028616
-88.22202369137327,427.52764737178643
-87.46600750527018,427.66720776926945
-86.70881323064465,427.80651902295824
-85.9504023233345,427.9455821464752
-85.19073528439078,428.08439814690126
-84.42977162117326,428.22296802482964
-83.66746980639851,428.3612927744279
-82.90378723511154,428.4993733834955
-82.1386801794241,428.6372108335181
-81.3721037037937,428.7748061043739
-80.60401176569903,428.91216015542227
-79.8343569343022,429.04927395432736
-79.06309048594133,429.18614845801045
-78.29016230994638,429.32278461716874
-77.51552084581847,429.4591833764054
-76.73911301633912,429.59534567442046
-75.96088415814262,429.7312724440448
-75.18077794822112,429.86696461227433
-74.39873632597349,430.00242310031695
-73.61469941055708,430.1376488236405
-72.82860541320841,430.2726426920217
-72.0403905441398,430.40740560959546
-71.24998923445042,430.54193842041883
-70.45733271358479,430.67624213245995
-69.66235092756278,430.8103175721558
-68.86497102771834,430.94416562162087
-68.0651176018145,431.0777871575709
-67.26271253832097,431.21118305137173
-66.45767488158421,431.34435416906945
-65.64992011997765,431.47730142961365
