s_sat,T_sat
397.00707223113426,436.4057323984639
396.7417655965096,436.2084713211043
396.474192742468,436.01072604263004
396.20435478465384,435.81249379040634
395.93225269297807,435.6137717664572
395.6578872930647,435.414557147229
395.3812592670033,435.21484708325306
395.1023691541769,435.01463869881866
394.82121735205095,434.81392909164214
394.53780411692173,434.61271533253046
394.252129564621,434.410994465039
393.96419367119205,434.2087635051242
393.67399627351034,434.00601944078926
393.38153706988817,433.80275923172667
393.08681562061497,433.5989798089514
392.7898313485054,433.39467807443424
392.4905835393546,433.1898509007198
392.18907134239356,432.9844951305462
391.88529377070086,432.77860757645453
391.579249701583,432.57218502039416
391.2709378769113,432.3652242133187
390.9603569034306,432.15772187477774
390.6475052530303,431.9496746925006
390.3323812629895,431.7410793219732
390.01498313617566,431.53193238600704
389.69530894121795,431.32223047430205
389.3733566126453,431.1119701430015
389.049123950997,430.90114791424014
388.72260862289016,430.6897602756816
388.3938081610664,430.47780368005255
388.0627199643897,430.26527454466424
387.72934129783397,430.05216925092856
387.3936692924219,429.83848414386574
387.0557009451305,429.6242155316004
386.7154331187835,429.40935968485275
386.3728625418865,429.1939128364189
386.02798580845024,428.97787118064076
385.68079937777105,428.7612308728695
385.33129957418765,428.54398802891694
384.979482586793,428.32613872449804
384.62534446913173,428.10767899466373
384.26888113885076,427.8886048332231
383.91008837732505,427.66891219215523
383.5489618292521,427.44859698101027
383.1854970022094,427.2276550662994
382.8196892661846,427.00608227087514
382.45153385307094,426.78387437329764
382.08102585612914,426.5610271071915
381.7081602294183,426.3375361605901
381.3329317871953,426.113397175267
380.95533520327814,425.88860574605593
380.5753650103771,425.6631574201581
380.1930155993958,425.4370476964345
379.80828121868666,425.21027202468775
379.42115597329513,424.9828258049289
379.03163382414243,424.75470438662944
378.63970858719455,424.5259030679607
378.2453739325875,424.29641709501794
377.8486233837152,424.0662416610286
377.44945031629095,423.83537190554785
377.0478479573624,423.603802913635
376.643809384297,423.3715297150171
376.2373275237292,423.13854728323395
375.8283951504686,422.9048505347673
375.4170048863714,422.6704343281532
375.00314919917633,422.435293463076
374.5868201213647,422.19942263378357
374.16801038331414,421.9628166131393
373.74671168801734,421.7254699705834
373.3229158742619,421.4873772609646
372.89661462029824,421.2485329754725
372.46779944243946,421.0089315406187
372.036461693605,420.76856731719437
371.602592561834,420.5274345992075
371.16618306874636,420.28552761279855
370.7272240679642,420.04284051513343
370.28570624348833,419.79936739327314
369.84162010802663,419.55510226302033
369.3949560012801,419.31003906774185
368.9457040881778,419.06417167716626
368.49385435706273,418.81749388615526
368.03939661783437,418.56999941345106
367.58232050003807,418.3216819003949
367.12261545089984,418.07253490961875
366.66027073331713,417.8225519237103
366.195275423791,417.57172634384716
365.72761841030433,417.3200514884021
365.2572883901504,417.0675205915187
364.7842738676972,416.81412680165465
364.3085631521028,416.5598631800938
363.8301443549666,416.3047226994244
363.34900538792255,416.04869824198516
362.86513396017216,415.79178259827466
362.3785175759541,415.53396846532695
361.88914353195247,415.27524844504876
361.39699891463476,415.01561504252123
360.9020705975314,414.75506066426067
360.40434523843646,414.49357761644137
359.90380927655184,414.2311581030772
359.4004489295479,413.9677942241603
358.89425019055983,413.7034779737578
358.3851988251053,413.438201238064
357.8732803679268,413.1719557934062
357.35848011975634,412.90473330420474
356.8407831439996,412.63652532088366
356.32017426333795,412.3673232777327
355.79663805624625,412.09711849071743
355.2701588534278,411.8259021552376
354.7407207341526,411.5536653438309
354.20830785084536,411.28039917218496
353.6729031391062,411.0060941368804
353.1344902043521,410.73074108332776
352.5930520818879,410.4543305685924
352.04857153591547,410.17685301453315
351.5010310552992,409.89829870514717
350.95041284922655,409.6186577838476
350.3966988427599,409.3379202506736
349.83987067227486,409.05607595942814
349.2799096807923,408.7731146147463
348.71679691318315,408.48902576908495
348.15051311125865,408.2037988196378
347.58103870873686,407.9174230051699
347.0083538260792,407.6298874027699
346.4324382651986,407.34118092451695
345.85327150402907,407.051292314062
345.2708326909654,406.76021014311675
344.6851006391498,406.4679228078503
344.09605382062267,406.17441852519056
343.50367036031224,405.8796853290244
342.9079280298783,405.583711066297
342.308804241392,405.28648339300435
341.70627604085325,404.9879897700773
341.10032010153395,404.6882174591509
340.49091271715645,404.3871535182191
339.878029794883,404.0847847971668
339.261646848125,403.78109793317816
338.6417389891642,403.47607934601587
338.0182809215691,403.16971523316647
337.39124693242013,402.8619915648475
336.7606108843156,402.55289407887284
336.12634620716835,402.2424082753691
335.4884258897807,401.9305194113392
334.84682247118496,401.61721249506815
334.20150803175477,401.3024722803649
333.55245418406406,400.9862832606324
332.8996320635051,400.66862966276585
332.24301231863177,400.34949544086277
331.5825651012499,400.0288642697501
330.9182600562152,399.706719538311
330.25006631096034,399.38304434261124
329.5779524647079,399.0578214788137
328.901886577391,398.7310334358741
328.2218361582525,398.40266238801223
327.5377681541176,398.07269018694507
326.849648937318,397.7410983538773
326.1574442932882,397.40786807123914
325.46111940777536,397.0729801741588
324.760638853686,396.7364151416628
324.0559665775445,396.3981530875921
