s_sat,T_sat
13.792244568923548,409.86182558522097
15.713854296336065,410.0280153485441
17.6324329319822,410.1937857991939
19.548013872345425,410.3591393489324
21.460630395643474,410.52407838765765
23.37031566647991,410.68860528367225
25.277102740540084,410.85272238394856
27.18102456927941,411.0164320143911
29.082114004583975,411.17973648009223
30.980403803481188,411.3426380655872
32.87592663280411,411.5051390351015
34.768715073916574,411.6672416327985
36.65880162739134,411.8289480830193
38.546218717761484,411.99026059052295
40.43099869822542,412.15118134071895
42.31317385540129,412.31171249989904
44.192776414110526,412.4718562154653
46.06983854214282,412.6316146161536
47.94439235507315,412.7909898122538
49.81646992110542,412.9499838958287
51.68610326591446,413.10859894092636
53.553324377554205,413.2668370037929
55.41816521137191,413.424700123079
57.28065769496321,413.5821903200452
59.14083373317686,413.73930959876424
60.998725213140375,413.89605994631955
62.854364009330936,414.0524433330001
64.70778309946611,414.20846180594367
66.55901204383022,414.3641171084658
68.4080839092828,414.5194112626416
70.25503057106357,414.6743461734567
72.0998839179126,414.82892373004324
73.94267585744939,414.9831458058592
75.7834383216482,415.1370142588664
77.62220327232298,415.2905309317024
79.45900270674852,415.44369765185536
81.29386866345672,415.59651623184254
83.12683322735239,415.74898846933183
84.95792853648602,415.9011161473768
86.78718678736404,416.0529010345349
88.61464024102084,416.20434488503395
90.44032122913003,416.3554494389316
92.2642621602229,416.5062164222736
94.0864955259311,416.6566475472449
95.9070539074029,416.80674451232267
97.72596998179169,416.9565090024249
99.5432765288629,417.10594268905743
101.35900643773532,417.2550472304596
103.1731927137358,417.40382427174734
104.98586848539793,417.5522754450551
106.79706701157257,417.70040236967407
108.60682168870794,417.84820665219087
110.41516605825146,417.99568988662213
112.22213381423839,418.1428536545499
114.02775881099197,418.2896995252515
115.83207507105352,418.4362290558319
117.63511679322325,418.58244379135084
119.43691836083036,418.7283452649501
121.23751435016388,418.8739349979789
123.03693953911532,419.0192145001169
124.83522891601582,419.1641852694962
126.6324176887004,419.308848792822
128.42854129376693,419.4532065454903
130.22363540611036,419.5972599917061
132.01773594864162,419.741010584598
133.8108791023216,419.88445976633284
135.6031013164049,420.02760896822883
137.39443931897114,420.17045961086546
139.18493012777023,420.3130131041948
140.97461106131402,420.45527084764893
142.7635197594394,420.59723423085995
144.55169415684688,420.73890463119926
146.33917255432593,420.88028341785804
148.12599359196705,421.0213719493106
149.91219626973725,421.16217157394124
151.69781996191446,421.30268363022935
153.4829044310248,421.44290944687293
155.26748984159332,421.5828503428707
157.05161677452148,421.7225076276163
158.83532624193734,421.86188260099226
160.61865970253498,422.00097655346474
162.40165907738543,422.13979076617557
164.1843667662786,422.2783265110338
165.9668256646094,422.4165850508076
167.74907918080459,422.55456763921256
169.5311712543345,422.69227552099994
171.31314637436054,422.8297099320452
173.09504959900224,422.9668720994328
174.87692657528768,423.1037632415427
176.65882355979045,423.24038456813344
178.44078744000444,423.3767372804251
180.222865756505,423.5128225711823
182.00510672591432,423.64864162479523
183.78755926467844,423.7841956173593
185.57027301375905,423.9194857167542
187.3532983642747,424.05451308272353
189.1366864840526,424.1892788669508
190.92048934527165,424.323784213137
192.70475975314383,424.4580302570759
194.48955137566193,424.5920181267255
196.27491877468395,424.72574894228654
198.06091743815097,424.85922381627427
199.84760381363694,424.9924438535904
201.63503534330417,425.1254101515956
203.4232705002667,425.2581238001795
205.21236882655865,425.3905858818337
207.00239097265538,425.5227974717211
208.79339873878845,425.6547596377499
210.58545511806147,425.7864734406473
212.37862434154337,425.9179399340379
214.1729722445303,426.0491601826341
215.968564932568,426.18013518375324
217.76547106016034,426.3108659940546
219.56376029590942,426.44135363914074
221.36350497633762,426.5715992029599
223.16477558421272,426.70160357323505
224.9676475020153,426.8313678141134
226.77219673746768,426.9608929243266
228.57850104410605,427.0901798960339
230.38663999206497,427.2192297148788
232.1966950424138,427.3480433600493
234.00874962518807,427.4766218043336
235.82288922143636,427.60496601417884
237.63920144945197,427.73307694974596
239.45777615552484,427.86095556496684
241.2787055094695,427.988602807598
243.10208410524407,428.11601961927573
244.92800906703286,428.2432069355702
246.75658016112484,428.37016568603804
248.58789991398717,428.4968967942758
250.42207373698562,428.62340117797106
252.2592100581842,428.7496797489545
254.09942046176545,428.8757334132513
255.9428198355813,429.0015630711306
257.7895265274114,429.1271696171558
259.639662510649,429.2525539402341
261.49335356001643,429.37771692366414
263.3507294381596,429.50265944518554
265.2119240938755,429.6273823770262
267.07707440479794,429.7518864881388
268.94632643350167,429.8761728464394
270.8198263648143,430.00024219804226
272.69772714286233,430.12409539369196
274.58018709897397,430.2477332788442
276.4673702423179,430.3711566937119
278.3594465706562,430.4943664733104
280.2565924124915,430.61736344791393
282.1589907481598,430.7401484415523
284.06683164165395,430.8627222742219
285.980312620804,430.9850857605869
287.8996391254673,431.1072397103159
289.8250249827969,431.22918492812096
291.75669291982416,431.35092221381257
293.69487511632684,431.4724523623421
295.6398138021363,431.59377616383927
297.59176190352537,431.71489440365133
299.55098374360244,431.835807862383
301.51775580235557,431.9565173159346
303.4923675426892,432.07702353554157
305.47512231019573,432.1973272878369
307.46633831314665,432.31742933487607
309.4663496906144,432.4373304340831
311.475507687111,432.55703133841325
313.49418193530585,432.67653279634794
315.5227618658458,432.7958355519321
317.5616582587392,432.9149403448143
319.6113049539694,433.03384791028765
321.67216074170983,433.1525589793309
323.7447114559125,433.271074278652
325.8294722985067,433.3893945307347
327.92699042616016,433.50752045389
330.037847836646,433.62545276230657
332.1626645984864,433.74319216611224
334.3021024746445,433.86073937142766
336.456871538925,433.9780951544799
338.6277248628632,434.0952600705439
340.8154781885043,434.21223488073286
343.02100650491866,434.32902027463115
345.24525308075255,434.44561693785124
347.4892372160115,434.5620255520657
349.75406316132035,434.6782467950387
352.040930426901,434.79428134065506
354.3511457553646,434.910129858947
356.6861370991887,435.025793016136
359.0474700269491,435.141271474643
361.43686709726825,435.25656589311996
363.85623088243153,435.37167692647773
366.30767151897635,435.48660522591354
368.7935399225557,435.6013514389418
371.3164681585699,435.7159162094286
373.87941905723176,435.8303001796287
376.4857471766508,435.94450398396174
379.1392759089233,436.05852825635645
381.844394443751,436.1723736265501
384.6061956665707,436.2860409174978
387.4305969431412,436.39953050450623
390.3245651258993,436.5128425675393
393.29651870656613,436.6259785577426
396.35654864992625,436.7389387182603
399.51709581768324,436.8517237137652
498.5531880917539,436.8517237137652
500.1856146268065,436.7389387182603
501.71503765353253,436.6259785577426
503.15388856054693,436.5128425675393
504.51229424277193,436.39953050450623
505.798555711361,436.2860409174978
507.0196917747913,436.1723736265501
508.1816381589422,436.05852825635645
509.2894550362833,435.94450398396174
510.34752258046325,435.8303001796287
511.3596550554502,435.7159162094286
512.3291981279356,435.6013514389418
513.2591052820814,435.48660522591354
514.1519993798731,435.37167692647773
515.0102220789845,435.25656589311996
515.8358742029465,435.141271474643
516.6308489559676,435.025793016136
517.3968594734107,434.910129858947
518.1354618454963,434.79428134065506
518.8480744908437,434.6782467950387
519.5359945636919,434.5620255520657
520.2004119303473,434.44561693785124
520.8424211417158,434.32902027463115
521.46303174196,434.21223488073286
522.0631771873518,434.0952600705439
522.6437225976042,433.9780951544799
523.2054698389493,433.86073937142766
523.7491703959262,433.74319216611224
524.2755198457434,433.62545276230657
524.785169832178,433.50752045389
525.2787302533741,433.3893945307347
525.7567728832214,433.271074278652
526.2198345986661,433.1525589793309
526.6684202641817,433.03384791028765
527.1030053170307,432.9149403448143
527.5240380902732,432.7958355519321
527.9319419052936,432.67653279634794
528.3271169612366,432.55703133841325
528.7099420448715,432.4373304340831
529.0807760812387,432.31742933487607
529.4399595429851,432.1973272878369
529.7878157344576,432.07702353554157
530.1246519600876,431.9565173159346
530.4507605962868,431.835807862383
530.766420071466,431.71489440365133
531.0718957641707,431.59377616383927
531.3674408285605,431.4724523623421
