s_sat,T_sat,p_sat,h_sat,d_sat
76.95396306837348,415.09450793891085,2391532.9378757514,68633.39549977177,152.75531994677056
77.00205297805124,414.92767091220196,2384418.256513026,68606.67049461699,152.09125377893434
77.04905960716684,414.76045828054606,2377303.5751503003,68579.28421037432,151.42963366178003
77.09498841543395,414.5928680884112,2370188.893787575,68551.23822562686,150.77043792780026
77.1398447535555,414.4248983640627,2363074.2124248496,68522.53406178736,150.1136452161788
77.18363386509631,414.2565471193775,2355959.5310621243,68493.17318383798,149.4592344666833
77.22636088829981,414.0878123496584,2348844.8496993985,68463.1570010458,148.80718491373042
77.26803085785947,413.91869203344453,2341730.168336673,68432.48686765463,148.15747608058768
77.30864870664055,413.7491841323192,2334615.486973948,68401.16408355438,147.51008777372377
77.34821926735347,413.57928659071536,2327500.8056112225,68369.18989492698,146.86500007730115
77.38674727418123,413.4089973357169,2320386.1242484967,68336.56549487007,146.222193347802
77.42423736437091,413.23831427685934,2313271.4428857714,68303.29202400276,145.58164820877997
77.46069407976833,413.0672353059255,2306156.761523046,68269.37057104528,144.9433455457545
77.49612186833073,412.8957582967413,2299042.0801603207,68234.80217338608,144.3072665012091
77.5305250857675,412.7238811050214,2291927.398797595,68199.5878176989,143.67339246963135
77.56390799642045,412.55160156799445,2284812.7174348696,68163.72844024243,143.04170509304015
77.59627477342225,412.3789175038218,2277698.0360721443,68127.22492686093,142.4121862569806
77.62762950624834,412.2058267132329,2270583.3547094185,68090.07811602908,141.7848180827583
77.65797620367226,412.03232691599345,2263468.673346693,68052.28878238407,141.15958270953485
77.68731875909157,411.8584159903706,2256353.991983968,68013.8576914163,140.53646314408053
77.71566101191695,411.6840916220621,2249239.3106212425,67974.78552309758,139.9154419939698
77.74300670826686,411.509351533379,2242124.6292585167,67935.07292206747,139.29650229148467
77.76935951216065,411.33419342666883,2235009.9478957914,67894.72048584784,138.6796272859856
77.79472300666923,411.15861498407514,2227895.266533066,67853.72876522948,138.06480043996118
77.8191006950127,410.9826138672945,2220780.5851703407,67812.09826463481,137.45200542520507
77.84249600164986,410.8061877173291,2213665.903807615,67769.82944247346,136.84122611904573
77.86491227332249,410.6293341542355,2206551.2224448896,67726.92271147568,136.2324466006837
77.88635278007973,410.4520507768706,2199436.5410821643,67683.37843901571,135.62565114760244
77.90682071627234,410.2743351626316,2192321.859719439,67639.19694741789,135.0208242320569
77.92631920151577,410.09618486719404,2185207.178356713,67594.3785142481,134.41795051765067
77.9448512816345,409.91759742424506,2178092.496993988,67548.92337259371,133.81701485597736
77.96241992957209,409.7385703452113,2170977.8156312625,67502.83171132578,133.21800228334357
77.97902804628407,409.5591011189845,2163863.134268537,67456.10367535143,132.62089801755798
77.99467846159773,409.3791872116417,2156748.4529058114,67408.7393658495,132.02568745479968
78.0093739350796,409.198826066168,2149633.771543086,67360.73884050488,131.43235616652993
78.02311715665991,409.0180151021102,2142519.0901803607,67312.10211364138,130.84088989658142
78.03591074792718,408.8367517154384,2135404.4088176354,67262.82915662428,130.25127455799
78.04775726230281,408.6550332780625,2128289.7274549096,67212.91989780136,129.6634962303864
78.05865918611583,408.4728571376323,2121175.0460921843,67162.37422280926,129.07754115703855
78.06861893926839,408.29022061720923,2114060.364729459,67111.1919747078,128.49339574211862
78.07763887593812,408.10712101495477,2106945.683366733,67059.37295412709,127.9110465480134
78.08572128526592,407.9235556038113,2099831.002004008,67006.9169194036,127.33048029267498
78.09286839201866,407.73952163118133,2092716.3206412825,66953.82358670357,126.7516838470449
78.09908235723654,407.55501631859863,2085601.639278557,66900.09263013567,126.17464423251474
78.10436527886044,407.3700368613951,2078486.9579158316,66845.72368185145,125.59934861844557
78.10871919233526,407.18458042836187,2071372.276553106,66790.71633213307,125.0257843197436
78.11214607120161,406.9986441614066,2064257.5951903807,66735.07012947186,124.45393879448015
78.11464782765604,406.81222517519814,2057142.9138276551,66678.78458062968,123.88379964155833
78.11622631313875,406.62532055682465,2050028.2324649298,66621.85915070842,123.31535459842281
78.11688331882154,406.4379273654158,2042913.5511022042,66564.29326317381,122.7485915388367
78.1166205761519,406.25004263178306,2035798.869739479,66506.08629989874,122.18349847067569
78.11543975734958,406.0616633580455,2028684.1883767534,66447.23760118244,121.62006353378395
78.11334247588816,405.87278651724944,2021569.507014028,66387.74646576005,121.05827499786899
78.11033028696815,405.6834090529814,2014454.8256513025,66327.61215080325,120.49812126042772
78.1064046879614,405.49352787897567,2007340.1442885771,66266.83387190622,119.93959084473315
78.10156711886098,405.30313987871665,2000225.4629258516,66205.41080306824,119.38267239783644
78.09581896268554,405.11224190502907,1993110.7815631262,66143.34207665388,118.82735468863196
78.08916154589492,404.9208307796662,1985996.1002004007,66080.62678335283,118.27362660593947
78.08159613877753,404.7289032928901,1978881.4188376754,66017.26397212382,117.72147715663735
78.07312395582782,404.5364562030429,1971766.7374749498,65953.2526501294,117.17089546382098
78.06374615610511,404.343486236113,1964652.0561122242,65888.59178265913,116.62187076500743
78.05346384358351,404.1499900852909,1957537.374749499,65823.28029304268,116.07439241035982
78.04227806748227,403.95596441052044,1950422.6933867733,65757.31706255155,115.52844986096041
78.03018982258632,403.76140583803965,1943308.012024048,65690.70093029086,114.98403268710358
78.01720004954943,403.56631095991554,1936193.3306613225,65623.43069307921,114.44113056663126
78.00330963518822,403.3706763335688,1929078.6492985971,65555.505105319,113.89973328328841
77.98851941275959,403.17449848129166,1921963.9679358716,65486.922878855214,113.35983072511662
77.9728301622235,402.9777738897569,1914849.2865731462,65417.68268282291,112.82141288287856
77.95624261049934,402.78049900951703,1907734.6052104207,65347.783143485205,112.28446984849984
77.93875743170084,402.58267025449595,1900619.9238476953,65277.222844058764,111.74899181355416
77.92037524736467,402.3842840014709,1893505.2424849698,65206.00032452905,111.21496906776531
77.90109662666401,402.1853365895449,1886390.5611222445,65134.1140814552,110.68239199753853
77.88092208660686,401.9858243196097,1879275.879759519,65061.562567761044,110.15125108452405
77.8598520922301,401.7857434538,1872161.1983967936,64988.344192519726,109.62153690419473
77.83788705677061,401.5850902149361,1865046.517034068,64914.45732072159,109.09324012446092
77.81502734183236,401.38386078595704,1857931.8356713427,64839.90027303451,108.56635150430098
77.79127325753899,401.18205130934444,1850817.154308617,64764.671325551746,108.04086189242008
77.76662506267232,400.9796578865338,1843702.4729458918,64688.76870952731,107.51676222593167
77.74108296480236,400.776676577317,1836587.7915831662,64612.190611101105,106.99404352906218
77.7146471204031,400.5731033992311,1829473.110220441,64534.93517101119,106.47269691187417
77.68731763495715,400.36893432693876,1822358.4288577153,64457.00048429444,105.95271356901901
77.65909456305074,400.164165291595,1815243.7474949898,64378.38459997638,105.4340847785023
77.62997790845284,399.95879218020247,1808129.0661322644,64299.08552074621,104.91680190047717
77.59996762418646,399.75281083495537,1801014.3847695389,64219.101202622456,104.40085637605455
77.56906361258889,399.54621705256994,1793899.7034068136,64138.429554604576,103.88623972613136
77.53726572535585,399.3390065836025,1786785.022044088,64057.06843831191,103.3729435502435
77.50457376357934,399.131175131756,1779670.3406813627,63975.01566761096,102.86095952543616
77.47098747777235,398.9227183531695,1772555.659318637,63892.269008228424,102.35027940514559
77.4365065678806,398.7136318556992,1765440.9779559118,63808.826177352596,101.8408950181124
77.40113068328615,398.503911198181,1758326.2965931862,63724.6848432201,101.33279826730056
77.36485942279543,398.2935518896811,1751211.615230461,63639.84262468972,100.82598112884088
77.32769233462199,398.08254938873216,1744096.9338677353,63554.29709080356,100.32043565098796
77.28962891635142,397.87089910255264,1736982.25250501,63468.04576033217,99.81615395309518
77.2506686148998,397.65859638625386,1729867.5711422844,63381.08610130783,99.31312822460816
77.21081082645888,397.4456365420281,1722752.889779559,63293.415530542115,98.81135072406795
77.17005489643061,397.2320148183226,1715638.2084168335,63205.031413129225,98.31081377813462
77.12840011934924,397.017726408998,1708523.5270541082,63115.93106193495,97.81150978062854
77.08584573879361,396.80276645246704,1701408.8456913827,63026.11173706997,97.31343119157867
77.04239094728806,396.5871300308187,1694294.1643286573,62935.5706453486,96.81657053629014
76.99803488619011,396.370812168924,1687179.4829659318,62844.30493973104,96.32092040442862
76.95277664556829,396.15380783352276,1680064.8016032064,62752.311718750374,95.82647344911328
76.90661526406952,395.9361119322933,1672950.1202404809,62659.588025923564,95.33322238602491
76.85954972877138,395.7177193129016,1665835.4388777553,62566.13084914526,94.84115999252964
76.81157897502746,395.4986247620332,1658720.75751503,62471.9371200657,94.35027910681421
76.76270188629773,395.2788230044026,1651606.0761523044,62377.003713450955,93.86057262703133
76.71291729396796,395.0583087017443,1644491.394789579,62281.3274465258,93.37203351046256
76.66222397715828,394.8370764517817,1637376.7134268535,62184.90507829902,92.88465477268934
76.61062066251995,394.61512078717516,1630262.0320641282,62087.73330887044,92.39842948677604
76.55810602401765,394.3924361744481,1623147.3507014026,61989.8087787192,91.9133507824689
76.50467868270432,394.1690170128901,1616032.6693386773,61891.12806797391,91.42941184539984
76.45033709459975,393.9448575943234,1608917.9879759517,61791.68765158803,90.94660594301853
76.39508000396289,393.71995226047267,1601803.3066132264,61691.4840772571,90.46492631531959
76.3389057535754,393.4942951608875,1594688.6252505009,61590.51369295019,89.98436633937476
76.28181275030136,393.2678804144774,1587573.9438877755,61488.772829689515,89.5049194166539
76.22379934677332,393.04070206707746,1580459.26252505,61386.257754197715,89.02657900071048
76.16486384109072,392.812754090202,1573344.5811623246,61282.96466804495,88.54933859644846
76.10500447650492,392.5840303797738,1566229.899799599,61178.889706774105,88.07319175940327
76.04421944108827,392.354524754824,1559115.2184368738,61074.02893900245,87.59813209503277
75.98250686739821,392.1242309561646,1552000.5370741482,60968.37836550272,87.12415325801112
75.91986483211868,391.89314264503054,1544885.8557114229,60861.9339182574,86.65124895153859
75.85629135569576,391.6612534016941,1537771.1743486973,60754.69145949201,86.179412926657
75.79178440195426,391.42855672404585,1530656.492985972,60646.64678068076,85.70863898157349
75.72634187770498,391.1950460261456,1523541.8116232464,60537.79560152943,85.23892096099236
75.65996163233564,390.9607146367411,1516427.1302605208,60428.133568930716,84.77025275545691
75.59264145738759,390.7255557977523,1509312.4488977955,60317.656255893264,84.30262830069694
75.52437908611978,390.4895626627223,1502197.76753507,60206.359160443826,83.83604157698534
75.45517219305694,390.25272829523306,1495083.0861723446,60094.23770450134,83.37048660850294
75.38501839352459,390.01504566728437,1487968.404809619,59981.28723272223,82.90595746270715
75.31391524316707,389.7765076576361,1480853.7234468937,59867.503011316265,82.4424482497114
75.24186023745196,389.5371070501129,1473739.0420841682,59752.88022683268,81.97995312167221
75.16885081115919,389.29683653186765,1466624.3607214428,59637.413984914754,81.51846627217637
75.09488433785418,389.05568869160743,1459509.6793587173,59521.099309023404,81.05798193564398
75.01995812934432,388.8136560177752,1452394.997995992,59403.931139127344,80.59849438673047
74.94406943512045,388.5707308966909,1445280.3166332664,59285.904330360514,80.13999793973935
74.86721544178215,388.32690561064715,1438165.635270541,59167.01365164477,79.6824869480374
74.78939327244686,388.08217233596116,1431050.9539078155,59047.25378427801,79.22595580347814
74.71059998613774,387.8365231409788,1423936.2725450902,58926.61932048426,78.77039893583215
74.63083257716103,387.5899499840321,1416821.5911823646,58805.104761928895,78.31581081221904
74.5500879744615,387.3424447113466,1409706.9098196393,58682.70451819405,77.86218593654657
74.46836304096004,387.0939990548985,1402592.2284569137,58559.41290521477,77.4095188489568
74.3856545728752,386.84460463022003,1395477.5470941884,58435.2241436756,76.95780412527503
74.30195929902477,386.59425293415035,1388362.8657314628,58310.13235736486,76.50703637646359
74.21727388010817,386.34293534253163,1381248.1843687375,58184.13157148614,76.0572102480814
74.13159490797135,386.0906431078482,1374133.503006012,58057.215710926255,75.6083204197466
74.04491890484982,385.8373673568076,1367018.8216432864,57929.378598477735,75.16036160460618
73.95724232259319,385.5830990878593,1359904.140280561,57800.61395301435,74.71332854880552
73.86856154186943,385.3278291686541,1352789.4589178355,57670.915387619636,74.2672160309658
73.77887287134696,385.0715483334368,1345674.7775551102,57540.27640766495,73.8220188616635
73.6881725468562,384.81424718037414,1338560.0961923846,57408.69040883726,73.37773188291403
73.59645673053126,384.5559161688147,1331445.4148296593,57276.15067511522,72.93434996765836
73.5037215099261,384.29654561647703,1324330.7334669337,57142.650376689664,72.49186801925245
73.40996289711015,384.03612569656735,1317216.0521042084,57008.18256783039,72.05028097096238
73.31517682774205,383.7746464348213,1310101.3707414828,56872.74018469465,71.609583785459
73.2193591601167,383.512097706469,1302986.6893787575,56736.316043076826,71.16977145431845
73.12250567419021,383.2484692331201,1295872.008016032,56598.90283609715,70.7308389975241
73.02461207058246,382.98375057956736,1288757.3266533066,56460.49313182844,70.29278146296792
72.92567396954803,382.71793115050616,1281642.645290581,56321.079370857326,69.85559392596329
72.82568690992854,382.451000187164,1274527.9639278557,56180.65386377862,69.41927148874753
72.72464634807531,382.1829467638434,1267413.2825651302,56039.20878862235,68.98380927999655
72.62254765674568,381.9137597843685,1260298.6012024048,55896.736188208066,68.54920245433567
72.51938612397015,381.64342797843756,1253183.9198396793,55753.22796742646,68.11544619185679
72.41515695189601,381.3719398978743,1246069.238476954,55608.67589044576,67.68253569763026
72.30985525559807,381.09928391277805,1238954.5571142284,55463.071577839575,67.25046620122433
72.20347606186029,380.82544820756704,1231839.875751503,55316.40650363389,66.81923295622445
72.0960143079308,380.55042077691127,1224725.1943887775,55168.67199227105,66.38883123974901
71.98746484024232,380.2741894215541,1217610.5130260522,55019.85921548762,65.95925635197304
71.87782241310236,379.99674174401423,1210495.8316633266,54869.959189102956,65.53050361564664
71.76708168735236,379.71806514416755,1203381.150300601,54718.962769715974,65.10256837561604
71.65523722899361,379.4381468147041,1196266.4689378757,54566.86065130745,64.67544599834473
71.54228350777643,379.1569737364541,1189151.7875751501,54413.64336174252,64.24913187143558
71.42821489575923,378.8745326735808,1182037.1062124248,54259.301259173255,63.8236214031505
71.31302566582812,378.590810168633,1174922.4248496993,54103.824528334226,63.398910021931485
71.19670999018344,378.3057925374561,1167807.743486974,53947.20317673116,62.97499317592119
71.07926193878744,378.019465863951,1160693.0621242484,53789.42703071518,62.55186633247983
70.96067547777267,377.7318159946821,1153578.380761523,53630.48573144174,62.12952497770671
70.84094446781452,377.44282853332294,1146463.6993987975,53470.368730707814,61.70796461595363
70.72006266246085,377.1524888349379,1139349.0180360721,53309.06528666508,61.28718076934265
70.59802370642173,376.86078200009155,1132234.3366733466,53146.56445940243,60.8671689772785
70.4748211338171,376.5676928687809,1125119.6553106213,52982.855106395444,60.447924795961555
70.35044836638144,376.2732060141824,1118004.9739478957,52817.925877815745,60.029443797895865
70.22489871162347,375.9773057362087,1110890.2925851704,52651.76521169696,59.61172157139762
70.09816536094189,375.67997605486687,1103775.6112224448,52484.361328950836,59.19475372009891
69.97024138769254,375.38120070341085,1096660.9298597195,52315.702228228256,58.77853586245036
69.84111974521048,375.08096312128066,1089546.248496994,52145.77568061994,58.363063631218594
69.71079326478007,374.7792464468194,1082431.5671342686,51974.56922418947,57.948332672981685
69.57925465355866,374.476033509762,1075316.885771543,51802.07015833414,57.534338647620814
69.44649649244585,374.1713068234824,1068202.2044088177,51628.26553796522,57.1210772278054
69.31251123389949,373.86504857699583,1061087.5230460921,51453.142167501894,56.708544098479905
69.17729119970126,373.55724062670083,1053972.8416833666,51276.68659467147,56.296734956338646
69.04082857866372,373.2478644878546,1046858.1603206412,51098.88510410802,55.88564550930023
68.90311542427987,372.9369013257695,1039743.4789579158,50919.72371074148,55.47527147597614
68.76414374317298,372.62433215067296,1032628.7975951903,50739.18827091548,55.06560885151797
68.6239051342693,372.3101370030485,1025514.1162324649,50557.264009953855,54.65665285337142
68.48239131643172,371.99429613643804,1018399.4348697395,50373.936203611425,54.24839948389159
68.33959377719812,371.676789222383,1011284.753507014,50189.18971741872,53.84084449902303
68.19550385613307,371.3575955338796,1004170.0721442886,50003.00911070595,53.433983662649965
68.05011274210332,371.03669393465333,997055.3907815631,49815.378628548926,53.02781274602576
67.90341147048449,370.71406286806445,989940.7094188377,49626.282193438106,52.62232752719385
67.75539092030165,370.38968034563146,982826.0280561121,49435.70339666168,52.2175237903992
67.60604181129338,370.0635239351542,975711.3466933867,49243.625489387916,51.81339732549292
67.45535470090344,369.73557074842006,968596.6653306612,49050.03137343536,51.40994392732569
67.30331998119988,369.40579742847774,961481.9839679358,48854.903591719085,51.00715939513251
67.14992787571133,369.0741801364565,954367.3026052103,48658.22431835605,50.60503953190777
66.99516843618909,368.74069453791327,947252.6212424849,48459.97534841767,50.203580143766786
66.83903153928165,368.40531578868655,940137.9398797594,48260.13808731228,49.802777039299656
66.6815068831329,368.0680185202364,933023.258517034,48058.69353978382,49.402626028909985
66.52258384791386,367.72877677350397,925908.5771543086,47855.62224850491,49.00312293701222
66.36225204814723,367.38756419139617,918793.8957915831,47650.90448671588,48.604263548600606
66.20050047642788,367.04435368307605,911679.2144288577,47444.51993229782,48.20604368966387
66.03731808106542,366.69911762475584,904564.5330661322,47236.44786899168,47.80845917099807
65.8726936135101,366.35182778640115,897449.8517034068,47026.667118457495,47.411505801711016
65.70661562439686,366.0024553134551,890335.1703406813,46815.15602656963,47.01517938847634
65.53907245949021,365.65097070786214,883220.4889779559,46601.892449187966,46.61947573477355
65.37005225552846,365.2973438083531,876105.8076152304,46386.85373737823,46.22439064010539
65.19954293596203,364.94154376996255,868991.126252505,46170.01672205866,45.829919899201926
65.0275322065879,364.58353904273815,861876.4448897796,45951.35769804414,45.43605930120192
64.85400755107167,364.2232973496036,854761.7635270541,45730.85240745812,45.04280462881543
64.67895622636173,363.86078566333526,847647.0821643287,45508.47602248436,44.650151657463454
64.50236525798853,363.49597018260937,840532.4008016032,45284.20312742485,44.2580961543973
64.3242214352463,363.1288163070718,833417.7194388777,45058.00770002936,43.86663387779322
64.14451130625764,362.7592886113842,826303.0380761522,44829.86309206214,43.47576057582221
63.96322117291735,362.38735081819425,819188.3567134268,44599.74200906684,43.08547198569508
63.78033708571136,362.0129657699745,812073.6753507013,44367.61648928891,42.69576383267854
63.5958448384117,361.63609539967536,804958.9939879759,44133.457881714705,42.30663182908574
63.40972996264268,361.2567007001264,797844.3126252504,43897.236823178966,41.91807167323391
63.221977722317035,360.87474169212516,790729.631262525,43658.92321449547,41.5300790483726
63.03257310794261,360.49017739114316,783614.9498997995,43418.48619555898,41.142649621577704
62.84150083079034,360.1029657725753,776500.2685370741,43175.894119363256,40.75577904261362
62.64874531693279,359.7130637354549,769385.5871743486,42931.11452487908,40.3694629427543
62.4542907011412,359.3204270645541,762270.9058116232,42684.11410873108,39.983696933571565
62.25812082064655,358.9250103907781,755156.2244488978,42434.85869560734,39.59847660567899
62.06021920876077,358.5267671497627,748041.5430861723,42183.31320733372,39.21379752743662
61.86056908835923,358.12564953857463,740926.8617234469,41929.44163053938,38.82965524360996
61.6591533652212,357.72160847040647,733812.1803607214,41673.2069828334,38.446045273981994
61.45595462123244,357.31459352715655,726697.498997996,41414.571277411465,38.062963111917156
61.25095510744659,356.9045529097704,719582.8176352705,41153.49548600146,37.68040422287353
61.04413673700908,356.4914333862156,712468.1362725451,40889.93950005364,37.29836404286016
60.83548107794517,356.07518023695184,705353.4549098196,40623.862090073715,36.916837976836916
60.62496934581203,355.65573719775045,698238.7735470942,40355.2208629902,36.53582139705543
60.41258239622173,355.23304639970365,691124.0921843688,40083.97221744006,36.15530964133488
60.19830071723718,354.80704830625615,684009.4108216432,39810.07129684781,35.775298011270884
59.98210442164635,354.37768164707876,676894.7294589177,39533.47194016579,35.395781770374285
59.76397323912197,353.94488334859034,669780.0480961923,39254.12663013335,35.016756142135264
59.543886508273374,353.50858846091865,662665.3667334669,38971.9864388998,34.638216308007514
59.32182316860318,353.0687300810805,655550.6853707414,38687.00097085083,34.260157405309776
59.09776175237204,352.6252392721383,648436.004008016,38399.11830245808,33.88257452503972
58.87168037639798,352.17804497807856,641321.3226452905,38108.28491896689,33.50546270959288
58.643556733787705,351.7270739341323,634206.6412825651,37814.44564771335,33.12881695038498
58.41336808563632,351.27225057224325,627091.9599198396,37517.543587857814,32.75263218536898
58.1810912527012,350.8134969213572,619977.2785571142,37217.520036292415,32.37690329644069
57.946702607082564,350.3507325021909,612862.5971943887,36914.3144094725,32.001625106728646
57.71017806393631,349.88387421610327,605747.9158316633,36607.86416089578,31.62679237775857
57.47149307324771,349.4128362276651,598633.2344689379,36298.10469393131,31.252399806486146
57.23062261170852,348.93752984049183,591518.5531062124,35984.96926968017,30.878442022189965
56.987541174732016,348.45786336586326,584403.871743487,35668.38890951807,30.504913583214936
56.74222276866077,347.9737419836211,577289.1903807615,35348.2922919465,30.13180897355839
56.4946409032156,347.48506759478516,570174.5090180361,35024.60564334334,29.75912259928697
56.24476858425277,346.99173866528747,563059.8276553106,34697.252622171705,29.38684878477455
55.992578306898274,346.49365006016745,555945.1462925852,34366.15419616757,29.014981768749273
55.73804204914063,345.99069286751455,548830.4649298597,34031.228511982394,28.64351570013597
55.48113126597338,345.4827542113842,541715.7835671343,33692.39075671464,28.272444633683325
55.22181688419749,344.9697170528385,534601.1022044088,33349.553010710784,27.901762525356606
54.96006929799673,344.45145997818975,527486.4208416833,33002.624090959725,27.531463227484128
54.695858365428535,343.927856973437,520371.7394789579,32651.50938434461,27.161540483637463
54.42915340598201,343.3987771837937,513257.05811623245,32296.11066994538,26.791987923228692
54.15992299030808,342.86408457783403,506142.376753507,31936.325857825308,26.422799064726178
53.88813580909778,342.32363800276556,499027.69539078156,31572.049084621005,26.053967272416923
53.61375931977551,341.7772903777095,491913.01402805606,31203.170032377173,25.685485808294718
53.336760691532575,341.22488873708596,484798.3326653306,30829.5740203789,25.317347784653187
53.05710656601914,340.6662738018899,477683.65130260517,30451.141673356382,24.949546167574557
52.77476306603434,340.1012796198167,470568.9699398797,30067.748656246218,24.58207376933068
52.48969580720419,339.52973317905713,463454.2885771543,29679.265389677556,24.214923240312356
52.20186964890705,338.9514534620557,456339.60721442883,29285.556382411523,23.848086725522652
51.91124978953325,338.36625316275155,449224.9258517034,28886.481376527503,23.48155722315546
51.61780014622236,337.77393490338096,442110.24448897794,28481.892745272784,23.11532648048986
51.32148449930053,337.1742929569105,434995.5631262525,28071.636636967985,22.74938640882141
51.02226624321772,336.5671121184846,427880.88176352705,27655.552176746347,22.383728708760675
50.72010842819671,335.95216710150464,420766.2004008016,27233.471022947146,22.01834485843267
50.41497380979001,335.32922188423174,413651.5190380761,26805.21688741406,21.653226100859804
50.10682490752364,334.69802900192116,406536.83767535066,26370.605016077534,21.288363430453824
49.795624074002475,334.0583287789077,399422.1563126252,25929.441625775675,20.92374757853836
49.48133357606058,333.4098484943714,392307.47494989977,25481.52329277035,20.55936899781249
49.16391568979225,332.75230147473536,385192.7935871743,25026.636287854213,20.19521784565881
48.843332811595104,332.08538610475017,378078.1122244489,24564.555852298367,19.831283966185428
48.519547587706406,331.40878474829236,370963.43086172343,24095.045408150774,19.467556870881104
48.192523065121016,330.72216256872275,363848.749498998,23617.8556955446,19.104025717747852
47.86222286726403,330.02516623727905,356734.06813627254,23132.72382868988,18.740679288757157
47.5286113983669,329.3174225164049,349619.3867735471,22639.372261091372,18.377505965462547
47.191654081181184,328.59853670307444,342504.7054108216,22137.50764921174,18.01449370257355
46.85131763346959,327.8680909150413,335390.02404809615,21626.81960226943,17.651629999278324
46.50757038969494,327.1256422004439,328275.3426853707,21106.979304069027,17.288901868069313
46.160382675496095,326.3707204482822,321160.66132264526,20577.637990672352,16.926295800796904
45.8097272439341,325.6028260738463,314045.9799599198,20038.42526525358,16.563797731638854
45.45557978419718,324.82142744913267,306931.29859719437,19488.947228590878,16.201392996628368
45.09791951550189,324.0259580434984,299816.6172344689,18928.784400217417,15.839066289336545
44.736729881428474,323.21581323411516,292701.9358717435,18357.489401192153,15.476801612243095
44.37199936297658,322.3903467390068,285587.25450901804,17774.584364604143,15.114582223262273
44.00372243236738,321.54886661734344,278472.5731462926,17179.558034135385,14.752390576812079
43.63190067422389,320.6906307718994,271357.89178356715,16571.862504040215,14.390208258714043
43.25654382039691,319.8148417693552,264243.21042084164,15950.90945402255,14.02801591998505
42.87767253749336,318.92064156336653,257128.52905811623,15316.066389527434,13.66579317145068
42.49531828817573,318.007104235777,250013.84769539078,14666.651296988264,13.303518535902322
42.10952696216842,317.07322911965707,242899.1663326653,14001.927745993875,12.941169318551642
41.72036109762272,316.1179321740416,235784.48496993986,13321.098644358204,12.578721503945044
41.32790300621533,315.14003625661564,228669.80360721442,12623.29922360716,12.216149630834684
40.93225852339431,314.1382599172317,221555.12224448897,11907.588965483865,11.853426651136532
40.53356226238322,313.11120634328387,214440.44088176353,11172.943637976015,11.490524437517688
40.13197980744909,312.0573397965503,207325.75951903805,10418.238382207452,11.12741062938839
39.72771990642968,310.9749823415968,200211.0781563126,9642.245322744533,10.764053465244848
39.32103834367911,309.8622822386635,193096.39679358716,8843.61091449572,10.400417676671127
38.91224917765467,308.71719274816024,185981.71543086172,8020.840746733593,10.036465362831741
38.50173707842737,307.5374431468039,178867.03406813627,7172.278795208131,9.67215567511728
38.08997267544248,306.3205040798193,171752.3527054108,6296.082649505256,9.307444450259496
37.67753178462419,305.0635458564606,164637.67134268535,5390.193732129989,8.942283781385548
37.26511968007363,303.7633878770223,157522.9899799599,4452.301231460457,8.576621513765291
36.853601845389434,302.416436325978,150408.30861723446,3479.797721668093,8.21040051933517
36.44404438196156,301.01861033503747,143293.62725450902,2469.7266767356964,7.843558629632028
36.0377651182117,299.5652474427601,136178.94589178357,1418.7153303908112,7.476027829676021
35.636397173425664,298.05096306922115,129064.26452905811,322.8747883399769,7.107727902030831
35.241989075250444,296.46954734641747,121949.58316633265,-822.2723470086322,6.7385775820511435
34.8571140193405,294.8137189399968,114834.90180360721,-2021.9667015638638,6.368480302249302
34.485040763264365,293.0748930737203,107720.22044088176,-3282.37535029708,5.997328412473174
34.12996151698401,291.24283638923856,100605.5390781563,-4610.834894205841,5.624999626182654
33.79731637524765,289.3052059694294,93490.85771543086,-6016.1753401757,5.251353870048628
33.4942619608835,287.2469062613162,86376.1763527054,-7509.17109376713,4.87622802330497
33.23037037048376,285.04920228981985,79261.49498997995,-9103.16084692113,4.49943298738289
33.018690118828,282.68839426460175,72146.81362725451,-10814.972740949752,4.120743142344713
32.87743343116032,280.13386293381257,65032.13226452906,-12666.283985614604,3.739887222029634
32.83273628937933,277.3450038947163,57917.450901803604,-14685.74779005792,3.356532680404459
32.92345069256277,274.26623633203593,50802.76953907815,-16912.443999852694,2.970262827769343
33.209937273680254,270.8183433649168,43688.0881763527,-19401.845175759132,2.5805376403583504
33.79152755296286,266.8824872938014,36573.406813627254,-22236.779189191166,2.186640237259424
34.84499285284589,262.2673175240115,29458.725450901802,-25549.884054489587,1.7875604261783178
36.72237830936941,256.6321794133286,22344.04408817635,-29575.717245586413,1.3817823628773784
40.26143361053086,249.26619286748232,15229.362725450901,-34799.57176449699,0.9667588313829588
48.24933733864961,238.17541191031486,8114.6813627254505,-42565.837410174325,0.5373416948380937
90.800980042914,208.24933057010702,1000.0,-62758.42811006184,0.0754310073816762
