s_sat,T_sat,p_sat,h_sat,d_sat
402.21558552477256,440.58394255330865,2149744.98997996,221830.31104801636,70.2558232538689
401.9986341704364,440.3952448717111,2143133.466933868,221640.42312679006,69.94888725589017
401.7793207849106,440.2061114881206,2136521.9438877758,221449.1221855481,69.64301584367199
401.5576500588484,440.0165400607623,2129910.4208416836,221256.40907796577,69.33820009528675
401.3336265065658,439.82652822869017,2123298.8977955915,221062.28455886777,69.03443120665807
401.1072544568516,439.63607360991,2116687.3747494994,220866.7492800921,68.73170049063543
400.8785380619109,439.44517380213586,2110075.851703407,220669.80379433298,68.42999937402905
400.6474812978099,439.2538263823243,2103464.3286573146,220471.44855523735,68.12931939567137
400.4140879664044,439.0620289064261,2096852.8056112225,220271.68391814793,67.82965220434342
400.1783616972095,438.8697789091386,2090241.2825651304,220070.51014081645,67.5309895567558
399.94030594920685,438.677073903651,2083629.7595190383,219867.9273840843,67.23332331557069
399.69992401258594,438.4839113813863,2077018.2364729461,219663.9357125264,66.93664544747155
399.4572190104328,438.29028881174247,2070406.7134268538,219458.53509507063,66.6409480212811
399.21219390035407,438.0962036418248,2063795.1903807616,219251.72540558,66.34622320611538
398.9648514760547,437.9016532961781,2057183.6673346695,219043.50642341058,66.05246326958266
398.71519436883904,437.70663517651315,2050572.1442885774,218833.87783393144,65.75966057602878
398.46322504908625,437.51114666142865,2043960.621242485,218622.83922902503,65.46780758480963
398.20894582764447,437.31518510613006,2037349.0981963929,218410.39010755025,65.17689684861529
397.95235885719586,437.118747842143,2030737.5751503007,218196.52987578308,64.88692101182076
397.69346613354685,436.9218321770226,2024126.0521042086,217981.25784782335,64.5978728088831
397.43226949689,436.7244353940582,2017514.5290581163,217764.57324597944,64.3097450627647
397.16877063300853,436.5265547519739,2010903.0060120241,217546.47520112514,64.0225306833958
396.90297107443826,436.32818748462614,2004291.482965932,217326.9627530312,63.73622266617128
396.63487220143026,436.12933080067154,1997679.9599198399,217106.03485060393,63.45081409049018
396.3644752434403,435.92998188331774,1991068.4368737477,216883.69035234806,63.16629811827637
396.09178127961616,435.730137889923,1984456.9138276554,216659.92802638607,62.882667992615914
395.81679124005814,435.52979595171917,1977845.3907815632,216434.74655081137,62.59991703635749
395.5395059066921,435.32895317347027,1971233.867735471,216208.14451386235,62.31803865075964
395.2599259141484,435.12760663314015,1964622.344689379,215980.12041409762,62.03702631417613
394.9780517506044,434.9257533815503,1958010.8216432866,215750.6726605441,61.75687358075715
394.69388375858,434.7233904420364,1951399.2985971945,215519.7995728249,61.47757407918799
394.4074221356934,434.5205148100951,1944787.7755511024,215287.49938125757,61.19912151144562
394.1186669353825,434.31712345302793,1938176.2525050102,215053.77022693472,60.921509651583925
393.82761806757185,434.1132133095788,1931564.7294589179,214818.61016177374,60.64473234454771
393.53427529931645,433.90878128956444,1924953.2064128257,214582.01714854958,60.36878350500362
393.23863825539246,433.70382427350125,1918341.6833667336,214343.9890608995,60.093657116203495
392.9407064188468,433.49833911222066,1911730.1603206415,214104.52368330013,59.81934722886335
392.6404791315554,433.29232262648924,1905118.6372745493,213863.6187110452,59.54584796006689
392.3379555946562,433.0857716066072,1898507.114228457,213621.27175016011,59.27315349219582
392.0331348690196,432.8786828120117,1891895.5911823648,213377.4803173259,59.00125807187502
391.72601587565015,432.67105297087033,1885284.0681362727,213132.24183976804,58.73015600894457
391.416597396065,432.46287877966665,1878672.5450901806,212885.5536551251,58.45984167544499
391.1048780726181,432.254156902779,1872061.0220440882,212637.41301128964,58.19030950463026
390.79085640880896,432.04488397205466,1865449.498997996,212387.8170662343,57.92155398999573
390.4745307695463,431.83505658637273,1858837.975951904,212136.7628878089,57.653569684323244
390.1558993813695,431.62467131120343,1852226.4529058118,211884.24745351527,57.3863511987523
389.83496033264737,431.4137246781563,1845614.9298597195,211630.26765026158,57.119893201859504
389.5117115737369,431.20221318452434,1839003.4068136273,211374.8202740931,56.85419041876364
389.18615091710916,430.9901332928176,1832391.8837675352,211117.90202990067,56.58923763024281
388.8582760374364,430.7774814302894,1825780.360721443,210859.5095311036,56.32502967187097
388.5280844716501,430.56425398845533,1819168.8376753507,210599.63929931328,56.06156143317033
388.19557361896494,430.350447322603,1812557.3146292586,210338.28776397236,55.79882785677932
387.86074074086633,430.136057751292,1805945.7915831665,210075.45126196952,55.53682393763405
387.5235829610622,429.9210815558489,1799334.2685370743,209811.12603723272,55.2755447221721
387.184097265411,429.7055149798482,1792722.7454909822,209545.308240299,55.01498530754006
386.8422805018032,429.48935422858943,1786111.2224448898,209277.99392786072,54.75514084082771
386.4981293800216,429.27259546856106,1779499.6993987977,209009.17906228863,54.49600651830656
386.1516404715605,429.05523482689625,1772888.1763527056,208738.85951113005,54.23757758468679
385.8028102094128,428.8372683908191,1766276.6533066134,208467.0310465849,53.97984933238736
385.4516348878284,428.61869220708104,1759665.130260521,208193.689344957,53.72281710081896
385.09811066202985,428.3995022813864,1753053.607214429,207918.82998608,53.46647627567991
384.7422335479099,428.17969457780885,1746442.0841683368,207642.44845272298,53.21082228826427
384.3839994216809,427.9592650181955,1739830.5611222447,207364.54012996666,52.955850614781625
384.0234040194948,427.7382094815617,1733219.0380761523,207085.10030455628,52.7015567756921
383.6604429370384,427.51652380347423,1726607.5150300602,206804.1241642326,52.44793633504788
383.2951116290827,427.29420377542306,1719995.991983968,206521.60679703281,52.194984899851214
382.9274054090073,427.07124514418183,1713384.468937876,206237.5431905695,51.9426981194206
382.5573194482881,426.8476436111563,1706772.9458917836,205951.92823128245,51.691071684768254
382.1848487759498,426.6233948317213,1700161.4228456914,205664.75670366414,51.44010132799068
381.809988277986,426.3984944145437,1693549.8997995993,205376.02328945845,51.189782821665084
381.4327326967468,426.1729379208955,1686938.3767535072,205085.72256683506,50.94011197826154
381.0530766302876,425.94672086395167,1680326.853707415,204793.8490095335,50.69108464956095
380.67101453168635,425.71983870807435,1673715.3306613227,204500.39698598086,50.442696726082644
380.2865407083264,425.4922868680874,1667103.8076152306,204205.36075838367,50.19494413652667
379.89964932114356,425.2640607085325,1660492.2845691384,203908.7344817893,49.94782284721881
379.510334383833,425.0351555429129,1653880.7615230463,203610.51220311745,49.70132886156798
379.1185897620312,424.80556663292487,1647269.238476954,203310.687860168,49.455458219534336
378.72440917245166,424.57528918767036,1640657.7154308618,203009.25528059358,49.21020699710096
378.3277861819875,424.34431836285745,1634046.1923847697,202706.20818084473,48.965571305759426
377.9287142067813,424.1126492599847,1627434.6693386775,202401.54016508508,48.721547292000736
377.5271865112528,423.8802769255081,1620823.1462925852,202095.24472407467,48.47813113681306
377.1231962070881,423.64719634999494,1614211.623246493,201787.3152340218,48.23531905519414
376.7167362522023,423.4134024672573,1607600.100200401,201477.7449554051,47.99310729566041
376.3077994496438,423.1788901534713,1600988.5771543088,201166.52703175784,47.751492139775635
375.89637844648246,422.94365422627766,1594377.0541082164,200853.65448842617,47.51046990167738
375.4824657326397,422.7076894438652,1587765.5310621243,200539.1202312877,47.27003692761766
375.0660536396934,422.47099050403517,1581154.0080160322,200222.91704544038,47.03018959550528
374.647134057547,422.23355199724205,1574542.48496994,199905.0374747474,46.79092433027296
374.22569957630617,421.99536859201675,1567930.961923848,199585.4743031956,46.552237539221274
373.80174174758116,421.7564347507559,1561319.4388777555,199264.21981970308,46.314125709381784
373.37525225669725,421.5167449199715,1554707.9158316634,198941.2663123885,46.07658534088155
372.9462226240174,421.276293480823,1548096.3927855713,198616.6059414886,45.839612963330275
372.5146442034891,421.03507474806304,1541484.8697394792,198290.23073782565,45.60320513540533
372.080508181149,420.79308296895954,1534873.3466933868,197962.13260123337,45.36735844444008
371.6438055735814,420.55031232219915,1528261.8236472947,197632.30329894557,45.13206950602303
371.20452722633064,420.3067569167646,1521650.3006012025,197300.7344639414,44.8973349635985
370.76266381227305,420.06241079078995,1515038.7775551104,196967.4175932503,44.663151488073254
370.3182058299355,419.8172679103926,1508427.254509018,196632.3440462151,44.42951577743099
369.87114360176844,419.5713221684805,1501815.731462926,196295.5050427085,44.196424556351936
369.4214672723749,419.3245673835327,1495204.2084168338,195956.89166130908,43.96387457583405
368.9691668066819,419.07699729835633,1488592.6853707416,195616.49483742798,43.73186261282434
368.51423198807146,418.8286055788166,1481981.1623246493,195274.3053613935,43.5003854698528
368.05665241644846,418.57938581253734,1475369.6392785572,194930.31387648144,43.26943997467026
367.59641750627395,418.3293315075776,1468758.116232465,194584.5108769057,43.03902297989272
367.13351648452505,418.0784360910769,1462146.593186373,194236.88670575153,42.8091313626511
366.66793838861787,417.82669290787135,1455535.0701402808,193887.43155286062,42.57976202424167
366.1996720642631,417.5740952190815,1448923.5470941884,193536.13545266548,42.350911889787206
365.7287061632737,417.3206362006665,1442312.0240480963,193182.98828196788,42.1225779078952
365.2550291413118,417.06630894194967,1435700.5010020041,192827.97975766417,41.8947570503269
364.7786292555779,416.81110644410893,1429088.977955912,192471.09943441534,41.66744631166589
364.29949456243537,416.55502161863535,1422477.4549098196,192112.33670225655,41.44064270899419
363.8176129149857,416.2980472857565,1415865.9318637275,191751.68078415233,41.2143432815684
363.3329719605679,416.04017617282557,1409254.4088176354,191389.12073348803,40.98854509050429
362.84555913820424,415.7814009126726,1402642.8857715433,191024.64543150106,40.76324521846074
362.35536167597405,415.5217140419206,1396031.362725451,190658.2435846485,40.53844076933102
361.86236658832934,415.26110799926147,1389419.8396793588,190289.90372191067,40.31412886793431
361.36656067332996,414.9995751236941,1382808.3166332666,189919.6141920259,40.09030665971417
360.8679305098223,414.73710765272153,1376196.7935871745,189547.3631606604,39.86697131043765
360.3664624545427,414.47369772050627,1369585.2705410824,189173.13860750536,39.64412000589769
359.8621426391388,414.2093373559831,1362973.74749499,188796.92832330187,39.421749951621436
359.3549569671333,413.9440184809294,1356362.2244488979,188418.71990679562,39.19985837257905
358.8448911107977,413.67773290798806,1349750.7014028057,188038.50076161177,38.97844251289619
358.3319305079548,413.4104723386453,1343139.1783567136,187656.25809305362,38.757499635569516
357.81606035869834,413.1422283611611,1336527.6553106213,187271.97890482214,38.53702702218564
357.2972656220349,412.8729924484498,1329916.1322645291,186885.6499956522,38.31702197264214
356.7755310124374,412.6027559559105,1323304.609218437,186497.25795586556,38.097481804870725
356.25084099631505,412.3315101192058,1316693.0861723449,186106.78916383607,37.87840385456515
355.7231797883982,412.0592460519866,1310081.5631262525,185714.22978236704,37.65978547490827
355.1925313480239,411.7859547435618,1303470.0400801604,185319.56575497502,37.44162403630535
354.65887937534285,411.5116270565122,1296858.5170340682,184922.78280208318,37.223916926116125
354.1222076399879,411.23625389473483,1290246.993987976,184523.8666642823,37.00666168250375
353.58249867452173,410.9598255328524,1283635.4709418837,184122.80213017546,36.78985546778423
353.03973568480683,410.6823325960372,1277023.9478957916,183719.57445532797,36.573495843368455
352.4939012944604,410.40376541497517,1270412.4248496995,183314.16842783635,36.35758026186422
351.94497784744675,410.12411418078557,1263800.9018036074,182906.5685921573,36.14210619153836
351.39294740367035,409.8433689422567,1257189.3787575152,182496.75924467389,35.92707111606222
350.83779173446476,409.5615196030137,1250577.8557114229,182084.72442915005,35.71247253425955
350.27949231795344,409.27855591861334,1243966.3326653307,181670.44793206267,35.49830795985748
349.71803033431,408.9944674935643,1237354.8096192386,181253.91327781443,35.284574921235986
349.1533866608889,408.7092437782728,1230743.2865731465,180835.1037238214,35.071270961181725
348.58554186723575,408.42287406590845,1224131.763527054,180414.0022554696,34.858393636642255
348.0144762099695,408.1353474891878,1217520.240480962,179990.5915809378,34.6459405184809
347.4401696275412,407.8466530170779,1210908.7174348698,179564.85412588803,34.43390919123489
346.86260173484675,407.5567794514085,1204297.1943887777,179136.7720280059,34.222297252872224
346.2817518177166,407.2657154233992,1197685.6713426854,178706.32713140358,34.01110231455145
345.6975988272531,406.9734493900927,1191074.1482965932,178273.5009808667,33.80032200038196
345.11012137402804,406.6799696306939,1184462.625250501,177838.27481594845,33.58995394718546
344.5192977221293,406.3852642428101,1177851.102204409,177400.6295649021,33.3799958042575
343.9251057830531,406.08932113859055,1171239.5791583166,176960.5458384494,33.17044523313059
343.32752310943704,405.79212804076195,1164628.0561122245,176518.00392337743,32.96129990733833
342.72652688863593,405.49367247855554,1158016.5330661323,176072.983775961,32.75255751217899
342.12209393611863,405.1939417835217,1151405.0100200402,175625.46501520002,32.5442157444805
341.5142006887041,404.8929230852313,1144793.486973948,175175.4269158729,32.3362723123657
340.9028231976117,404.59060330685656,1138181.9639278557,174722.84840139424,32.1287249350181
340.28793712132904,404.2869691606287,1131570.4408817636,174267.70803647104,31.921571342447447
339.66951771829446,403.9820071431691,1124958.9178356715,173809.98401955422,31.714809275255867
339.04753983937957,403.6757035306881,1118347.3947895793,173349.65417507486,31.508436484404
338.42197792017686,403.36804437404845,1111735.871743487,172886.69594545983,31.30245073097717
337.79280597307405,403.0590154936864,1105124.3486973948,172421.08638291774,31.09684978595089
337.1599975791204,402.74860247438903,1098512.8256513027,171952.80214099048,30.891631429957442
336.5235258796679,402.4367906599192,1091901.3026052106,171481.81946585793,30.686793453050974
335.8833635677896,402.1235651474843,1085289.7795591182,171008.1141873905,30.482333654472047
335.23948287946047,401.80891078204496,1078678.256513026,170531.66170994137,30.278249842413242
334.5918555844996,401.49281215045477,1072066.733466934,170052.43700286528,30.074539833782598
333.94045297725853,401.1752535754262,1065455.2104208418,169570.41459075757,29.87120145396615
333.285245867056,400.8562191093193,1058843.6873747497,169085.56854340446,29.668232536591567
332.62620456833963,400.5356925277409,1052232.1643286573,168597.8724654282,29.465630923289016
331.9632988905837,400.21365732295385,1045620.6412825652,168107.29948562646,29.263394463451522
331.29649812789273,399.89009669708395,1039009.1182364731,167613.82224598288,29.06152101399396
330.62577104831627,399.5649935551206,1032397.5951903808,167117.41289034675,28.860008439111102
329.951085882858,399.2383304977023,1025786.0721442887,166618.04305276382,28.65885461003449
329.2724103141728,398.9100898136778,1019174.5490981964,166115.6838454473,28.458057404786864
328.5897114649425,398.58025347243756,1012563.0260521043,165610.30584637745,28.257614707935335
327.9029558859076,398.2488031160022,1005951.5030060121,165101.8790865105,28.05752441034271
327.21210954355973,397.9157200508642,999339.9799599199,164590.37303658924,27.857784408917887
326.5171378074734,397.5809852395677,992728.4569138277,164075.7565935342,27.658392606361527
325.8180054372646,397.2445792920213,986116.9338677356,163557.99806640297,27.459346910912362
325.11467656916636,396.90648245652926,979505.4108216433,163037.0651618995,27.260645236089008
324.4071147022042,396.56667461053365,972893.8877755512,162512.92496941588,27.062285500430697
323.6952826839637,396.2251352510534,966282.3647294589,161985.54394559053,26.864265627233966
322.9791426959256,395.88184348480917,959670.8416833668,161454.88789835954,26.66658354428727
322.25865623836154,395.53677801802144,953059.3186372747,160920.921970485,26.469237183601972
321.5337841147719,395.18991714586997,946447.7955911824,160383.6106225397,26.2722244811411
320.8044864158431,394.84123874159707,939836.2725450903,159842.91761532053,26.07554337654321
320.0707225029234,394.4907202452451,933224.749498998,159298.80599167722,25.879191812843104
319.3324509909728,394.138338652009,926613.2264529059,158751.23805772222,25.683167736189507
318.589629730994,393.7840705001907,920001.7034068137,158200.17536340482,25.487469095557874
317.84221546114594,393.4278918009488,913390.1803607215,157645.57855228608,25.292093849695984
317.09016513915515,393.06977826143066,906778.6573146293,157087.40787242432,25.09703993719392
316.3334338526255,392.70970490978203,900167.1342685372,156525.62233996775,24.902305321711403
315.57197620969487,392.3476463276861,893555.6112224449,155960.1802722115,24.70788796056879
314.8057459580165,391.9835765731025,886944.0881763528,155391.03912259857,24.513785812407743
314.0346959635482,391.61746916544496,880332.5651302605,154818.15545685546,24.31999683687576
313.2587781886607,391.24929707022403,873721.0420841684,154241.4849282727,24.1265189943035
312.47794366951985,390.8790326831302,867109.5190380762,153660.98225209443,23.93335024537669
311.6921424927278,390.5066478135351,860497.995991984,153076.60117897886,23.74048855080166
310.9013237711912,390.13211366738244,853886.4729458918,152488.2944674868,23.547931870963573
310.1054356191769,389.75540082944207,847274.9498997997,151896.01385555533,23.35567816557794
309.3044251265344,389.3764792448997,840663.4268537075,151299.71003091405,23.16372539333511
308.4982383320379,388.99531820024845,834051.9038076153,150699.33260038964,22.972071511536267
307.6868201958274,388.6118863034546,827440.3807615231,150094.8300580558,22.78071447572202
306.8701145708913,388.22615146335824,820828.8577154309,149486.14975216758,22.589652239291375
306.0480641735721,387.83808086828014,814217.3346693388,148873.23785083267,22.398882753113707
305.2206105530366,387.4476409637888,807605.8116232465,148256.03930634947,22.20840396512866
304.38769405967525,387.0547974295958,800994.2885771544,147634.49781816106,22.018213819938893
303.5492538123818,386.6595151555317,794382.7655310621,147008.55579434813,21.82831025839079
302.70522766467155,386.2617582165613,787771.24248497,146378.15431160145,21.638691217144395
301.8555521695715,385.8614898467899,781159.7194388778,145743.2330735904,21.44935462823364
301.00016254324987,385.45867241241086,774548.1963927856,145103.73036765595,21.26029841861241
300.1389926273119,385.0532673835431,767936.6733466934,144459.5830197445,21.071520509689847
299.27197484971526,384.6452353049015,761325.1503006013,143810.7263474948,20.883018816851813
298.39904018422857,384.23453576524145,754713.627254509,143157.0941113814,20.69479124896882
297.52011810838457,383.8211273655162,748102.1042084169,142498.61846382602,20.50683570788979
296.6351365598465,383.4049676856791,741490.5811623246,141835.22989616462,20.31915008791997
295.7440218911185,382.9860132500618,734879.0581162325,141166.85718336276,20.13173227528385
294.84669882252496,382.5642194912532,728267.5350701404,140493.42732636532,19.944580147571113
293.943090393375,382.13954071240005,721656.0120240481,139814.86549195147,19.757691573165186
293.03311791123144,381.7119300478446,715044.488977956,139131.09494996877,19.57106441065297
292.11670089918636,381.2813394220103,708432.9659318638,138442.03700780185,19.38469650821605
291.19375704105863,380.8477195064409,701821.4428857716,137747.61094193073,19.19858570300104
290.26420212439837,380.4110196748892,695209.9198396794,137047.73392641623,19.012729820469016
289.3279499812085,379.97118795635106,688598.3967935872,136342.3209581505,18.827126673722343
288.38491242626026,379.52817098592703,681986.873747495,135631.2847786876,18.64177406280782
287.43499919288007,379.0819139533893,675375.3507014029,134914.5357924636,18.45666977399562
286.4781178660947,378.63236054932423,668763.8276553106,134191.98198120712,18.271811579031496
285.51417381299154,378.17945290871063,662152.3046092185,133463.52881431766,18.08719723436211
284.54307011015425,377.7231315517827,655540.7815631262,132729.079154982,17.90282448033055
283.56470746802216,377.2633353220211,648929.2585170341,131988.53316177998,17.71869104034258
282.5789841520194,376.8000013210991,642317.7354709419,131241.7881855154,17.53479461999991
281.58579590028256,376.3330648406032,635706.2124248497,130488.73866098859,17.35113290619957
280.58503583779765,375.86245929033083,629094.6893787576,129729.27599340315,17.167703566198778
279.57659438677604,375.38811612295603,622483.1663326654,128963.28843908779,16.98450424663969
278.5603591730483,374.90996475484064,615871.6432865732,128190.66098018146,16.801532572536992
277.5362149282659,374.42793248274495,609260.120240481,127411.27519290497,16.61878614622152
276.5040433876849,373.9419443961834,602648.5971943889,126625.00910902265,16.43626254624038
275.4637231832862,373.4519232851437,596037.0741482966,125831.73707006007,16.253959326209618
274.41512973196797,372.9577895428706,589425.5511022045,125031.32957381321,16.07187401361714
273.35813511853416,372.45946106339056,582814.0280561122,124223.65311265009,15.890004108573137
272.29260797318653,371.9568531334313,576202.5050100201,123408.57000306899,15.708347082504774
271.218413343203,371.44987831835886,569590.9819639279,122585.93820593174,15.526900376791103
270.1354125584617,370.9384463417292,562979.4589178357,121755.61113674859,15.345661401336239
269.0434630904543,370.4224639580152,556367.9358717435,120917.4374653374,15.16462753307512
267.9424184043963,369.901834818036,549756.4128256514,120071.26090412891,14.983796114408992
266.8321278040359,369.3764593265791,543144.8897795591,119216.91998433221,14.803164451565948
265.7124362687039,368.84623449165736,536533.366733467,118354.24781910045,14.622729812881255
264.5831842821368,368.31105376479996,529921.8436873748,117483.07185277356,14.44248942699293
263.44420765257723,367.7708068717283,523310.3206412826,116603.21359520002,14.26244048094723
262.29533732358533,367.2253796327008,516698.7975951904,115714.48834003528,14.082580118207186
261.13639917500035,366.67465377176154,510087.2745490982,114816.70486584363,13.902905436558928
259.9672132976068,366.1185066223087,503475.75150300603,113909.6649303011,13.723413491213577
258.7875959097846,365.5568112914133,496864.22845691384,112993.16371350404,13.544101270288442
257.59735580042104,364.9894358402944,490252.70541082165,112066.98824562633,13.364965727392391
256.3962963832716,364.4162434471821,483641.18236472947,111130.91786360308,13.18600375418973
255.18421484268532,363.83709204215313,477029.65931863734,110184.72358821156,13.007212184559053
253.9609018593412,363.25183402869703,470418.13627254515,109228.16768958866,12.828587791555792
252.72614132165347,362.6603159869132,463806.61322645296,108261.00322446656,12.650127284372962
251.4797100207292,362.0623783562575,457195.09018036077,107282.9735418948,12.471827305124387
250.22137732773072,361.4578550961133,450583.5671342686,106293.81175481666,12.293684425439059
248.95090485242352,360.8465733222841,443972.0440881764,105293.24017459888,12.11569514285084
247.66804608155178,360.22835291730973,437360.5210420842,104280.96970531708,11.93785587696877
246.37254599560893,359.60300611229536,430748.997995992,103256.6991942782,11.760162965411272
245.0641406624297,358.9703370376934,424137.4749498998,102220.11473488755,11.582612659484628
243.74255680590258,358.3301412402093,417525.95190380764,101170.88891755811,11.405201119586025
242.4075113479566,357.6822051626922,410914.42885771545,100108.68002389657,11.227924410308459
241.0587109218113,357.0263055835271,404302.90581162326,99033.13115887648,11.050778495223598
239.69585135432163,356.3622090116527,397691.3827655311,97943.86931512624,10.873759231314398
238.31861711502884,355.68967103288645,391079.8597194389,96840.50436278598,10.696862363029098
236.9266807293487,355.00843560273955,384468.3366733467,95722.62795764217,10.520083515922279
235.51970215307628,354.3182342803349,377856.8136272545,94589.8123593944,10.343418189848506
234.09732810513287,353.61878539738905,371245.2905811623,93441.60915092746,10.166861751666458
232.6591913552326,352.9097931554931,364633.7675350702,92277.54784837854,9.990409427410569
231.20490996277917,352.19094664406794,358022.244488978,91097.13439049655,9.814056293880475
229.73408646303483,351.46191877041497,351410.7214428858,89899.8494943702,9.637797269592301
228.24630699618746,350.72236509217134,344799.1983967936,88685.14686293418,9.461627105032052
226.74114037455217,349.9719225411958,338187.67535070144,87452.45122775153,9.285540372141496
225.2181370826952,349.2102080264435,331576.15230460925,86201.15620837659,9.109531452960686
223.6768282047913,348.4368169016793,324964.62925851706,84930.62196706455,8.933594527340995
222.11672427297177,347.6513212818961,318353.1062124249,83640.17263463404,8.757723559632002
220.53731402985753,346.85326819000613,311741.5831663327,82329.0934798769,8.581912284234301
218.9380630978322,346.04217751267635,305130.0601202405,80996.62779090357,8.406154189894668
217.31841254692043,345.21753974103126,298518.5370741483,79641.97343213872,8.230442502605106
215.6777773524061,344.3788134682461,291907.0140280561,78264.27903520271,8.054770166948645
214.01554473252736,343.5254226116838,285295.4909819639,76862.63977544269,7.879129825711879
212.33107235575153,342.6567533220703,278683.96793587174,75436.0926782495,7.703513797560366
210.62368640625508,341.7721505360695,272072.44488977955,73983.61139023877,7.527914052542902
208.89267874334703,340.8709139864851,265460.9218436874,72504.10008325487,7.352322188827845
207.13730785580944,339.9522944555687,258849.3987975952,70996.38801002428,7.176729387272136
205.35679126244582,339.0154879897902,252237.87575150302,69459.22040003478,7.0011264040900825
203.55030658774282,338.059631084692,245626.35270541083,67891.2514570596,6.825503516126921
201.71698771231362,337.0837943059197,239014.82965931867,66291.0346751919,6.649850485581548
199.85592170080056,336.0869752545368,232403.30661322648,64657.012253714456,6.474156515131544
197.96614548722084,335.06809055639815,225791.7835671343,62987.50306090565,6.2984101978338325
196.04664230307773,334.02596670707675,219180.2605210421,61280.688898714056,6.1225994610246355
194.09633783558178,332.95932956869717,212568.7374749499,59534.59876894691,5.9467115033000155
192.11409610686536,331.8667922711935,205957.21442885773,57747.09077772958,5.770732723485074
190.0987150710605,330.746841215516,199345.69138276554,55915.83123496868,5.594648640286079
188.04892193547906,329.5978198068248,192734.16833667335,54038.27040459429,5.418443801059953
185.96336560265055,328.41790796562384,186122.64529058116,52111.61179830623,5.242101457783405
183.84062291228267,327.2051062903416,179511.122244489,50132.78959796584,5.065604405365813
181.67917467863865,325.9571991498211,172899.5991983968,48098.41234196822,4.888933269337449
179.47741413454207,324.6717311853669,166288.07615230462,46004.72933614149,4.712067511543395
177.2336379822901,323.3459677883662,159676.55310621244,43847.57193724422,4.5349849193286556
174.94604176259304,321.97685013569844,153065.03006012025,41622.287270499095,4.357661390424594
172.61271617398637,320.56094067512,146453.50701402806,39323.6580396238,4.180070680063173
170.2316450478286,319.09435649648975,139841.98396793587,36945.80473316769,4.002184101671584
167.8007053449699,317.5726870526843,133230.4609218437,34482.06509835768,3.823970171751572
165.31767541525795,315.99089246164874,126618.93787575151,31924.845756451046,3.6453941730822725
162.78024132741814,314.3431738507471,120007.41482965933,29265.432949740352,3.4664176486214493
160.18602385816115,312.62281040059503,113395.89178356715,26493.7559657665,3.2869977539989716
157.5326194699565,310.82195011983896,106784.36873747496,23598.08414781853,3.1070866783496656
154.81765125588862,308.9313238702548,100172.84569138277,20564.612021772293,2.9266296823890596
152.03890296468958,306.93989717965104,93561.32264529058,17376.96075619102,2.745565668505559
149.1944687750663,304.83435788391387,86949.7995991984,14015.439659028425,2.563823960471428
146.2830432917262,302.59843593717056,80338.27655310622,10456.07374265104,2.381322701857752
143.30439464932215,300.2119415094587,73726.75350701403,6669.233465253972,2.197966530416886
140.260131250777,297.6493496850646,67115.23046092186,2617.623597003723,2.013641980529168
137.15504494115515,294.8776930730807,60503.70741482967,-1746.6956237668528,1.8282122332719868
133.99949795215434,291.8532901018295,53892.18436873748,-6486.909723001593,1.6415102162966404
130.81383062445997,288.51638506825253,47280.66132264529,-11688.952727920347,1.4533263693589324
127.63699194086402,284.78187448551444,40669.13827655311,-17474.415367957823,1.263388842724579
124.54491573369077,280.52223344130965,34057.61523046093,-24024.129876054736,1.0713373409258253
121.69322905148763,275.5323992856607,27446.09218436874,-31626.347410800165,0.8766644326540177
119.43259935621884,269.447903993049,20834.569138276554,-40787.99283824459,0.6786064900524387
118.69632981324041,261.5106846407866,14223.04609218437,-52549.20648245032,0.4758909792498988
122.942539007748,249.60570587593418,7611.523046092185,-69756.10189275305,0.26593698251098147
174.1322052762685,218.21565964523475,1000.0,-112344.07436914048,0.03980412061693933
